labels,path
happy,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M024.wav
neutral,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M023.wav
happy,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M040.wav
angry,./Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M017.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F019.wav
angry,./Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M015.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F001.wav
neutral,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F052.wav
happy,./Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M029.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M004.wav
angry,./Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F005.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F009.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M022.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F026.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M022.wav
angry,./Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M005.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M000.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M019.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F005.wav
neutral,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M006.wav
neutral,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M025.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M000.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M011.wav
sad,./Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F005.wav
sad,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F001.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F023.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M027.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F008.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M006.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M005.wav
happy,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M044.wav
neutral,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M033.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F006.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F019.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F011.wav
angry,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F005.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M022.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M035.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M020.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav
neutral,./Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F026.wav
happy,./Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M000.wav
neutral,./Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F017.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M027.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F026.wav
sad,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M000.wav
neutral,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F002.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F030.wav
angry,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M008.wav
neutral,./Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M008.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M010.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F021.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M009.wav
neutral,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M033.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M059.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M038.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M006.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M052.wav
neutral,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M040.wav
sad,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F019.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M036.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M014.wav
neutral,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F029.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M048.wav
sad,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M038.wav
sad,./Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F004.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M006.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M016.wav
neutral,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F047.wav
sad,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F008.wav
happy,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F013.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M023.wav
neutral,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F031.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M029.wav
sad,./Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_M024.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F025.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F047.wav
neutral,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F026.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_F001.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M042.wav
neutral,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F025.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F011.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M018.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F032.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F044.wav
angry,./Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F013.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M056.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F011.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M001.wav
happy,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F046.wav
happy,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M008.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F021.wav
happy,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F042.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.wav
happy,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M017.wav
angry,./Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F005.wav
neutral,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F001.wav
angry,./Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F017.wav
angry,./Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M013.wav
happy,./Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F024.wav
neutral,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F006.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F029.wav
sad,./Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F013.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M019.wav
happy,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M010.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_M018.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M000.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F007.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M012.wav
angry,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M020.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M022.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M033.wav
angry,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F003.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F028.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M003.wav
happy,./Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M023.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F061.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M001.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M030.wav
sad,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M005.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F002.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F001.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F021.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M014.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M025.wav
neutral,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M018.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F042.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M028.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F041.wav
happy,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M041.wav
happy,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M030.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M022.wav
angry,./Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F005.wav
happy,./Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F005.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F065.wav
sad,./Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F007.wav
neutral,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F018.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M013.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F025.wav
angry,./Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M035.wav
neutral,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M022.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F002.wav
sad,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F038.wav
neutral,./Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F005.wav
angry,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M021.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M010.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F032.wav
happy,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M020.wav
angry,./Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F025.wav
neutral,./Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F018.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F025.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M025.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F018.wav
neutral,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M049.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F012.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M008.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M015.wav
neutral,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F024.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F003.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M004.wav
happy,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M035.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F035.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F014.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F019.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F035.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F012.wav
angry,./Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F034.wav
neutral,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M042.wav
happy,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M046.wav
angry,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M026.wav
sad,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F034.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F015.wav
angry,./Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M016.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M020.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F000.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M021.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M031.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F012.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F034.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F019.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F028.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F028.wav
neutral,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F001.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F011.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F014.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M049.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F030.wav
angry,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F032.wav
sad,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M037.wav
neutral,./Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_F015.wav
sad,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M009.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M011.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F001.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F042.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M003.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F037.wav
angry,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M026.wav
neutral,./Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M003.wav
neutral,./Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M003.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F011.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M043.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F031.wav
angry,./Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F014.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F018.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M009.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F025.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M018.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F003.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F007.wav
neutral,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F028.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M010.wav
neutral,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M017.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M003.wav
sad,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M007.wav
angry,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F021.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F033.wav
angry,./Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F021.wav
neutral,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M031.wav
neutral,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F012.wav
neutral,./Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F006.wav
neutral,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M004.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M007.wav
sad,./Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F017.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M003.wav
neutral,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M003.wav
neutral,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M019.wav
angry,./Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F013.wav
neutral,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M035.wav
sad,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F005.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F004.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M022.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F024.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M025.wav
sad,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F001.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M036.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F029.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F078.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M010.wav
neutral,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav
happy,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M001.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F011.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M022.wav
angry,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F031.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F015.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M013.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M010.wav
happy,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M005.wav
sad,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M025.wav
neutral,./Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M003.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M012.wav
sad,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M020.wav
neutral,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F011.wav
neutral,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M016.wav
happy,./Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F005.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M034.wav
neutral,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F032.wav
angry,./Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M015.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M015.wav
neutral,./Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M017.wav
sad,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F010.wav
angry,./Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M032.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F025.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M012.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M009.wav
happy,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F013.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M007.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F028.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M005.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M005.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F016.wav
sad,./Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F013.wav
happy,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M002.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M017.wav
neutral,./Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M019.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F042.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M011.wav
neutral,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M034.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M020.wav
